"file_in";"ObjAB";"ObjAG";"ObjAGN";"ObjArt";"ObjArtN";"Geometrie";"Feld_in";"Quelle";"Dateiname_out";"Feld_out";"Wert_out";"Prioritaet";"Out_ID1"
"BeratungsstelleHilfswerk.shp";"POI";4000;"Soziales";"4000_002";"BeratungsstelleHilfswerk";"Point";"Str";"POI_RVR";"Beratung_POI_DB_RVR.shp";"ADR_STR";"";1;"OldID_str"
"BeratungsstelleHilfswerk.shp";"POI";4000;"Soziales";"4000_002";"BeratungsstelleHilfswerk";"Point";"Hsnr";"POI_RVR";"Beratung_POI_DB_RVR.shp";"ADR_HNR";"";1;"OldID_str"
"BeratungsstelleHilfswerk.shp";"POI";4000;"Soziales";"4000_002";"BeratungsstelleHilfswerk";"Point";"Spezi";"POI_RVR";"Beratung_POI_DB_RVR.shp";"ALIAS";"";1;"OldID_str"
"Berufsschule.shp";"POI";3000;"BildungBetreuung";"3000_001";"Berufsschule";"Point";"nurGeometrie";"Kreis";"Berufskolleg_Kreis_Re.shp";"";"";1;"OldID_str"
"Berufsschule.shp";"POI";3000;"BildungBetreuung";"3000_001";"Berufsschule";"Point";"PLZ";"Kreis";"Berufskolleg_Kreis_Re.shp";"POSTLEITZA";"";1;"OldID_str"
"Berufsschule.shp";"POI";3000;"BildungBetreuung";"3000_001";"Berufsschule";"Point";"OrtNm";"Kreis";"Berufskolleg_Kreis_Re.shp";"ORT";"";1;"OldID_str"
"Berufsschule.shp";"POI";3000;"BildungBetreuung";"3000_001";"Berufsschule";"Point";"Str";"Kreis";"Berufskolleg_Kreis_Re.shp";"STRAØE";"";1;"OldID_str"
"Berufsschule.shp";"POI";3000;"BildungBetreuung";"3000_001";"Berufsschule";"Point";"Hsnr";"Kreis";"Berufskolleg_Kreis_Re.shp";"HSNR";"";1;"OldID_str"
"Berufsschule.shp";"POI";3000;"BildungBetreuung";"3000_001";"Berufsschule";"Point";"Oeff";"Kreis";"Berufskolleg_Kreis_Re.shp";"STATUS";"";1;"OldID_str"
"BibliothekBuchhandlung.shp";"POI";6000;"UnterhaltungSportNaherholung";"6000_003";"BibliothekBuchhandlung";"Point";"nurGeometrie";"POI_RVR";"Mediatheken_POI_DB_RVR.shp";"";"";1;"OldID_str"
"BibliothekBuchhandlung.shp";"POI";6000;"UnterhaltungSportNaherholung";"6000_003";"BibliothekBuchhandlung";"Point";"PLZ";"POI_RVR";"Mediatheken_POI_DB_RVR.shp";"ADR_PLZ";"";1;"OldID_str"
"BibliothekBuchhandlung.shp";"POI";6000;"UnterhaltungSportNaherholung";"6000_003";"BibliothekBuchhandlung";"Point";"OrtNm";"POI_RVR";"Mediatheken_POI_DB_RVR.shp";"ADR_ORT";"";1;"OldID_str"
"BibliothekBuchhandlung.shp";"POI";6000;"UnterhaltungSportNaherholung";"6000_003";"BibliothekBuchhandlung";"Point";"Str";"POI_RVR";"Mediatheken_POI_DB_RVR.shp";"ADR_STR";"";1;"OldID_str"
"BibliothekBuchhandlung.shp";"POI";6000;"UnterhaltungSportNaherholung";"6000_003";"BibliothekBuchhandlung";"Point";"Hsnr";"POI_RVR";"Mediatheken_POI_DB_RVR.shp";"ADR_HNR";"";1;"OldID_str"
"BibliothekBuchhandlung.shp";"POI";6000;"UnterhaltungSportNaherholung";"6000_003";"BibliothekBuchhandlung";"Point";"Spezi";"POI_RVR";"Mediatheken_POI_DB_RVR.shp";"ALIAS";"";1;"OldID_str"
"Bushaltestelle.shp";"POI";5000;"Mobilitaet";"5000_006";"Bushaltestelle";"Point";"nurGeometrie";"Kreis";"Haltestellen-Keis RE_font_point.shp";"";"";1;"OldID_str"
"Bushaltestelle.shp";"POI";5000;"Mobilitaet";"5000_006";"Bushaltestelle";"Point";"OrtNm";"Kreis";"Haltestellen-Keis RE_font_point.shp";"Stadt";"";1;"OldID_str"
"Bushaltestelle.shp";"POI";5000;"Mobilitaet";"5000_006";"Bushaltestelle";"Point";"Spezi";"Kreis";"Haltestellen-Keis RE_font_point.shp";"Haltestell";"";1;"OldID_str"
"EinkaufszentrumSonstigeShopping.shp";"POI";7000;"EinkaufenDienstleistung";"7000_003";"EinkaufszentrumSonstigeShopping";"Point";"nurGeometrie";"POI_RVR";"Einkaufszentren_POI_DB_RVR.shp";"";"";1;"OldID_str"
"EinkaufszentrumSonstigeShopping.shp";"POI";7000;"EinkaufenDienstleistung";"7000_003";"EinkaufszentrumSonstigeShopping";"Point";"PLZ";"POI_RVR";"Einkaufszentren_POI_DB_RVR.shp";"ADR_PLZ";"";1;"OldID_str"
"EinkaufszentrumSonstigeShopping.shp";"POI";7000;"EinkaufenDienstleistung";"7000_003";"EinkaufszentrumSonstigeShopping";"Point";"OrtNm";"POI_RVR";"Einkaufszentren_POI_DB_RVR.shp";"ADR_ORT";"";1;"OldID_str"
"EinkaufszentrumSonstigeShopping.shp";"POI";7000;"EinkaufenDienstleistung";"7000_003";"EinkaufszentrumSonstigeShopping";"Point";"Str";"POI_RVR";"Einkaufszentren_POI_DB_RVR.shp";"ADR_STR";"";1;"OldID_str"
"EinkaufszentrumSonstigeShopping.shp";"POI";7000;"EinkaufenDienstleistung";"7000_003";"EinkaufszentrumSonstigeShopping";"Point";"Hsnr";"POI_RVR";"Einkaufszentren_POI_DB_RVR.shp";"ADR_HNR";"";1;"OldID_str"
"EinkaufszentrumSonstigeShopping.shp";"POI";7000;"EinkaufenDienstleistung";"7000_003";"EinkaufszentrumSonstigeShopping";"Point";"Spezi";"POI_RVR";"Einkaufszentren_POI_DB_RVR.shp";"ALIAS";"";1;"OldID_str"
"Fahrradwegenetz.shp";"Netzwerke";9000;"Netzwerke";"9000_004";"Fahrradwegenetz";"Line";"nurGeometrie";"Kreis";"100 Schlˆsser Route_polyline.shp";"";"";2;"OldID_str"
"Fahrradwegenetz.shp";"Netzwerke";9000;"Netzwerke";"9000_004";"Fahrradwegenetz";"Line";"nurGeometrie";"Kreis";"DEK Route im Kreis_polyline.shp";"";"";2;"OldID_str"
"Fahrradwegenetz.shp";"Netzwerke";9000;"Netzwerke";"9000_004";"Fahrradwegenetz";"Line";"nurGeometrie";"Kreis";"Emscher Park Radweg_komplett_polyline.shp";"";"";2;"OldID_str"
"Fahrradwegenetz.shp";"Netzwerke";9000;"Netzwerke";"9000_004";"Fahrradwegenetz";"Line";"nurGeometrie";"Kreis";"Emscherweg_polyline.shp";"";"";2;"OldID_str"
"Fahrradwegenetz.shp";"Netzwerke";9000;"Netzwerke";"9000_004";"Fahrradwegenetz";"Line";"nurGeometrie";"Kreis";"Freizeitnetz Kreis RE_polyline.shp";"";"";2;"OldID_str"
"Fahrradwegenetz.shp";"Netzwerke";9000;"Netzwerke";"9000_004";"Fahrradwegenetz";"Line";"nurGeometrie";"Kreis";"R 27_polyline.shp";"";"";2;"OldID_str"
"Fahrradwegenetz.shp";"Netzwerke";9000;"Netzwerke";"9000_004";"Fahrradwegenetz";"Line";"nurGeometrie";"Kreis";"R 29_polyline.shp";"";"";2;"OldID_str"
"Fahrradwegenetz.shp";"Netzwerke";9000;"Netzwerke";"9000_004";"Fahrradwegenetz";"Line";"nurGeometrie";"Kreis";"R 31_polyline.shp";"";"";2;"OldID_str"
"Fahrradwegenetz.shp";"Netzwerke";9000;"Netzwerke";"9000_004";"Fahrradwegenetz";"Line";"nurGeometrie";"Kreis";"roemer_lippe_route_polyline.shp";"";"";2;"OldID_str"
"Fahrradwegenetz.shp";"Netzwerke";9000;"Netzwerke";"9000_004";"Fahrradwegenetz";"Line";"nurGeometrie";"Kreis";"Roemer-Route_polyline.shp";"";"";2;"OldID_str"
"Fahrradwegenetz.shp";"Netzwerke";9000;"Netzwerke";"9000_004";"Fahrradwegenetz";"Line";"nurGeometrie";"Kreis";"Rundkurs Ruhrgebiet_komplett_polyline.shp";"";"";2;"OldID_str"
"Fahrradwegenetz.shp";"Netzwerke";9000;"Netzwerke";"9000_004";"Fahrradwegenetz";"Line";"nurGeometrie";"Kreis";"Fahrradnetz_alle.shp";"";"";1;"OldID_str"
"Fernbahnhof.shp";"POI";5000;"Mobilitaet";"5000_001";"Fernbahnhof";"Point";"nurGeometrie";"Kreis";"Fernverkehrsbahnhˆfe NRW_point.shp";"";"";1;"OldID_str"
"Fernbahnhof.shp";"POI";5000;"Mobilitaet";"5000_001";"Fernbahnhof";"Point";"nurGeometrie";"Kreis";"Fernverkehrsbahnhoefe NRW_point.shp";"";"";1;"OldID_str"
"Fernbahnhof.shp";"POI";5000;"Mobilitaet";"5000_001";"Fernbahnhof";"Point";"OrtNm";"Kreis";"Fernverkehrsbahnhˆfe NRW_point.shp";"Ort";"";1;"OldID_str"
"Fernbahnhof.shp";"POI";5000;"Mobilitaet";"5000_001";"Fernbahnhof";"Point";"OrtNm";"Kreis";"Fernverkehrsbahnhoefe NRW_point.shp";"Ort";"";1;"OldID_str"
"Feuerwehr.shp";"POI";1000;"Grundversorgung";"1000_001";"Feuerwehr";"Point";"nurGeometrie";"POI_RVR";"Rettungswesen_POI_DB_RVR.shp";"ALIAS";"Feuerwehr";1;"OldID_str"
"Feuerwehr.shp";"POI";1000;"Grundversorgung";"1000_001";"Feuerwehr";"Point";"PLZ";"POI_RVR";"Rettungswesen_POI_DB_RVR.shp";"ADR_PLZ";"";1;"OldID_str"
"Feuerwehr.shp";"POI";1000;"Grundversorgung";"1000_001";"Feuerwehr";"Point";"OrtNm";"POI_RVR";"Rettungswesen_POI_DB_RVR.shp";"ADR_ORT";"";1;"OldID_str"
"Feuerwehr.shp";"POI";1000;"Grundversorgung";"1000_001";"Feuerwehr";"Point";"Str";"POI_RVR";"Rettungswesen_POI_DB_RVR.shp";"ADR_STR";"";1;"OldID_str"
"Feuerwehr.shp";"POI";1000;"Grundversorgung";"1000_001";"Feuerwehr";"Point";"Hsnr";"POI_RVR";"Rettungswesen_POI_DB_RVR.shp";"ADR_HNR";"";1;"OldID_str"
"Katastrophenschutz.shp";"POI";1000;"Grundversorgung";"1000_003";"Katastrophenschutz";"Point";"nurGeometrie";"POI_RVR";"Rettungswesen_POI_DB_RVR.shp";"ALIAS";"Rettung";1;"OldID_str"
"Katastrophenschutz.shp";"POI";1000;"Grundversorgung";"1000_003";"Katastrophenschutz";"Point";"PLZ";"POI_RVR";"Rettungswesen_POI_DB_RVR.shp";"ADR_PLZ";"";1;"OldID_str"
"Katastrophenschutz.shp";"POI";1000;"Grundversorgung";"1000_003";"Katastrophenschutz";"Point";"OrtNm";"POI_RVR";"Rettungswesen_POI_DB_RVR.shp";"ADR_ORT";"";1;"OldID_str"
"Katastrophenschutz.shp";"POI";1000;"Grundversorgung";"1000_003";"Katastrophenschutz";"Point";"Str";"POI_RVR";"Rettungswesen_POI_DB_RVR.shp";"ADR_STR";"";1;"OldID_str"
"Katastrophenschutz.shp";"POI";1000;"Grundversorgung";"1000_003";"Katastrophenschutz";"Point";"Hsnr";"POI_RVR";"Rettungswesen_POI_DB_RVR.shp";"ADR_HNR";"";1;"OldID_str"
"Rathaus.shp";"POI";1000;"Grundversorgung";"1000_005";"Rathaus";"Point";"nurGeometrie";"POI_RVR";"Rettungswesen_POI_DB_RVR.shp";"ALIAS";"Stadtkreisverwaltung";1;"OldID_str"
"Rathaus.shp";"POI";1000;"Grundversorgung";"1000_005";"Rathaus";"Point";"PLZ";"POI_RVR";"Rettungswesen_POI_DB_RVR.shp";"ADR_PLZ";"";1;"OldID_str"
"Rathaus.shp";"POI";1000;"Grundversorgung";"1000_005";"Rathaus";"Point";"OrtNm";"POI_RVR";"Rettungswesen_POI_DB_RVR.shp";"ADR_ORT";"";1;"OldID_str"
"Rathaus.shp";"POI";1000;"Grundversorgung";"1000_005";"Rathaus";"Point";"Str";"POI_RVR";"Rettungswesen_POI_DB_RVR.shp";"ADR_STR";"";1;"OldID_str"
"Rathaus.shp";"POI";1000;"Grundversorgung";"1000_005";"Rathaus";"Point";"Hsnr";"POI_RVR";"Rettungswesen_POI_DB_RVR.shp";"ADR_HNR";"";1;"OldID_str"
"Katastrophenschutz.shp";"POI";1000;"Grundversorgung";"1000_003";"Katastrophenschutz";"Point";"nurGeometrie";"POI_RVR";"Rettungswesen_POI_DB_RVR.shp";"ALIAS";"Rettung";1;"OldID_str"
"Katastrophenschutz.shp";"POI";1000;"Grundversorgung";"1000_003";"Katastrophenschutz";"Point";"KooN";"POI_RVR";"Rettungswesen_POI_DB_RVR.shp";"Hoch_utm";"";1;"OldID_str"
"Katastrophenschutz.shp";"POI";1000;"Grundversorgung";"1000_003";"Katastrophenschutz";"Point";"KooE";"POI_RVR";"Rettungswesen_POI_DB_RVR.shp";"Rechts_utm";"";1;"OldID_str"
"Katastrophenschutz.shp";"POI";1000;"Grundversorgung";"1000_003";"Katastrophenschutz";"Point";"Str";"POI_RVR";"Rettungswesen_POI_DB_RVR.shp";"Adr_str";"";1;"OldID_str"
"Katastrophenschutz.shp";"POI";1000;"Grundversorgung";"1000_003";"Katastrophenschutz";"Point";"Hsnr";"POI_RVR";"Rettungswesen_POI_DB_RVR.shp";"Adr_hnr";"";1;"OldID_str"
"Katastrophenschutz.shp";"POI";1000;"Grundversorgung";"1000_003";"Katastrophenschutz";"Point";"OrtNm";"POI_RVR";"Rettungswesen_POI_DB_RVR.shp";"Adr_ort";"";1;"OldID_str"
"Katastrophenschutz.shp";"POI";1000;"Grundversorgung";"1000_003";"Katastrophenschutz";"Point";"PLZ";"POI_RVR";"Rettungswesen_POI_DB_RVR.shp";"Adr_plz";"";1;"OldID_str"
"Katastrophenschutz.shp";"POI";1000;"Grundversorgung";"1000_003";"Katastrophenschutz";"Point";"Spezi";"POI_RVR";"Rettungswesen_POI_DB_RVR.shp";"Name_1";"";1;"OldID_str"
"Flughafen.shp";"POI";5000;"Mobilitaet";"5000_003";"Flughafen";"Point";"nurGeometrie";"Kreis";"Internationale Verkehrsflughaefen in Deutschland.shp";"";"";1;"OldID_str"
"Flughafen.shp";"POI";5000;"Mobilitaet";"5000_003";"Flughafen";"Point";"nurGeometrie";"Kreis";"Regionalflughaefen in Deutschland.shp";"";"";1;"OldID_str"
"Forschungsinstitut.shp";"POI";3000;"BildungBetreuung";"3000_002";"Forschungsinstitut";"Point";"nurGeometrie";"Kreis";"Forschungsinstitute_POI_DB_RVR.shp";"";"";1;"OldID_str"
"Forschungsinstitut.shp";"POI";3000;"BildungBetreuung";"3000_002";"Forschungsinstitut";"Point";"PLZ";"Kreis";"Einkaufszentren_POI_DB_RVR.shp";"ADR_PLZ";"";1;"OldID_str"
"Forschungsinstitut.shp";"POI";3000;"BildungBetreuung";"3000_002";"Forschungsinstitut";"Point";"OrtNm";"Kreis";"Einkaufszentren_POI_DB_RVR.shp";"ADR_ORT";"";1;"OldID_str"
"Forschungsinstitut.shp";"POI";3000;"BildungBetreuung";"3000_002";"Forschungsinstitut";"Point";"Str";"Kreis";"Einkaufszentren_POI_DB_RVR.shp";"ADR_STR";"";1;"OldID_str"
"Forschungsinstitut.shp";"POI";3000;"BildungBetreuung";"3000_002";"Forschungsinstitut";"Point";"Hsnr";"Kreis";"Einkaufszentren_POI_DB_RVR.shp";"ADR_HNR";"";1;"OldID_str"
"Forschungsinstitut.shp";"POI";3000;"BildungBetreuung";"3000_002";"Forschungsinstitut";"Point";"Spezi";"Kreis";"Einkaufszentren_POI_DB_RVR.shp";"ALIAS";"";1;"OldID_str"
"FussWanderwege.shp";"Netzwerke";9000;"Netzwerke";"9000_005";"FussWanderwege";"Line";"nurGeometrie";"Kreis";"wanderwege_l_polyline.shp";"";"";1;"OldID_str"
"Gotteshaus.shp";"POI";6000;"UnterhaltungSportNaherholung";"6000_007";"Gotteshaus";"Point";"nurGeometrie";"Kreis";"Kirchen_Kreis_Re.shp";"";"";1;"OldID_str"
"Gotteshaus.shp";"POI";6000;"UnterhaltungSportNaherholung";"6000_007";"Gotteshaus";"Point";"Spezi";"Kreis";"Kirchen_Kreis_Re.shp";"Bezeichnun";"";1;"OldID_str"
"Gotteshaus.shp";"POI";6000;"UnterhaltungSportNaherholung";"6000_007";"Gotteshaus";"Point";"OrtNm";"Kreis";"Kirchen_Kreis_Re.shp";"Stadt";"";1;"OldID_str"
"Hochschule.shp";"POI";3000;"BildungBetreuung";"3000_004";"Hochschule";"Point";"nurGeometrie";"POI_RVR";"Hochschulen_POI_DB_RVR.shp";"Stadt";"";1;"OldID_str"
"Hochschule.shp";"POI";3000;"BildungBetreuung";"3000_004";"Hochschule";"Point";"PLZ";"POI_RVR";"Hochschulen_POI_DB_RVR.shp";"ADR_PLZ";"";1;"OldID_str"
"Hochschule.shp";"POI";3000;"BildungBetreuung";"3000_004";"Hochschule";"Point";"OrtNm";"POI_RVR";"Hochschulen_POI_DB_RVR.shp";"ADR_ORT";"";1;"OldID_str"
"Hochschule.shp";"POI";3000;"BildungBetreuung";"3000_004";"Hochschule";"Point";"Str";"POI_RVR";"Hochschulen_POI_DB_RVR.shp";"ADR_STR";"";1;"OldID_str"
"Hochschule.shp";"POI";3000;"BildungBetreuung";"3000_004";"Hochschule";"Point";"Hsnr";"POI_RVR";"Hochschulen_POI_DB_RVR.shp";"ADR_HNR";"";1;"OldID_str"
"Hochschule.shp";"POI";3000;"BildungBetreuung";"3000_004";"Hochschule";"Point";"Spezi";"POI_RVR";"Hochschulen_POI_DB_RVR.shp";"ALIAS";"";1;"OldID_str"
"Kindergarten.shp";"POI";3000;"BildungBetreuung";"3000_005";"Kindergarten";"Point";"nurGeometrie";"Kreis";"Kindergaerten2015_Kreis_Re.shp";"";"";1;"OldID_str"
"Kino.shp";"POI";6000;"UnterhaltungSportNaherholung";"6000_009";"Kino";"Point";"nurGeometrie";"POI_RVR";"Kino_POI_DB_RVR.shp";"";"";1;"OldID_str"
"Kino.shp";"POI";6000;"UnterhaltungSportNaherholung";"6000_009";"Kino";"Point";"PLZ";"POI_RVR";"Kino_POI_DB_RVR.shp";"ADR_PLZ";"";1;"OldID_str"
"Kino.shp";"POI";6000;"UnterhaltungSportNaherholung";"6000_009";"Kino";"Point";"OrtNm";"POI_RVR";"Kino_POI_DB_RVR.shp";"ADR_ORT";"";1;"OldID_str"
"Kino.shp";"POI";6000;"UnterhaltungSportNaherholung";"6000_009";"Kino";"Point";"Str";"POI_RVR";"Kino_POI_DB_RVR.shp";"ADR_STR";"";1;"OldID_str"
"Kino.shp";"POI";6000;"UnterhaltungSportNaherholung";"6000_009";"Kino";"Point";"Hsnr";"POI_RVR";"Kino_POI_DB_RVR.shp";"ADR_HNR";"";1;"OldID_str"
"Kino.shp";"POI";6000;"UnterhaltungSportNaherholung";"6000_009";"Kino";"Point";"Spezi";"POI_RVR";"Kino_POI_DB_RVR.shp";"ALIAS";"";1;"OldID_str"
"Kiosk.shp";"POI";7000;"EinkaufenDienstleistung";"7000_006";"Kiosk";"Point";"nurGeometrie";"Kreis";"Kiosk_Kreis_Re.shp";"";"";1;"OldID_str"
"Kiosk.shp";"POI";7000;"EinkaufenDienstleistung";"7000_006";"Kiosk";"Point";"Str";"Kreis";"Kiosk_Kreis_Re.shp";"StraØe";"";1;"OldID_str"
"Kiosk.shp";"POI";7000;"EinkaufenDienstleistung";"7000_006";"Kiosk";"Point";"Hsnr";"Kreis";"Kiosk_Kreis_Re.shp";"Hausnummer";"";1;"OldID_str"
"Kiosk.shp";"POI";7000;"EinkaufenDienstleistung";"7000_006";"Kiosk";"Point";"PLZ";"Kreis";"Kiosk_Kreis_Re.shp";"PLZ";"";1;"OldID_str"
"Kiosk.shp";"POI";7000;"EinkaufenDienstleistung";"7000_006";"Kiosk";"Point";"OrtNm";"Kreis";"Kiosk_Kreis_Re.shp";"Ort";"";1;"OldID_str"
"Klaerwerk.shp";"UmweltVersorgung";1100;"UmweltVersorgung";"1100_005";"Klaerwerk";"Point";"nurGeometrie";"POI_RVR";"Klaerwerke.shp";"";"";1;"OldID_str"
"Klaerwerk.shp";"UmweltVersorgung";1100;"UmweltVersorgung";"1100_005";"Klaerwerk";"Point";"PLZ";"POI_RVR";"Klaerwerke.shp";"ADR_PLZ";"";1;"OldID_str"
"Klaerwerk.shp";"UmweltVersorgung";1100;"UmweltVersorgung";"1100_005";"Klaerwerk";"Point";"OrtNm";"POI_RVR";"Klaerwerke.shp";"ADR_ORT";"";1;"OldID_str"
"Klaerwerk.shp";"UmweltVersorgung";1100;"UmweltVersorgung";"1100_005";"Klaerwerk";"Point";"Str";"POI_RVR";"Klaerwerke.shp";"ADR_STR";"";1;"OldID_str"
"Klaerwerk.shp";"UmweltVersorgung";1100;"UmweltVersorgung";"1100_005";"Klaerwerk";"Point";"Hsnr";"POI_RVR";"Klaerwerke.shp";"ADR_HNR";"";1;"OldID_str"
"Klaerwerk.shp";"UmweltVersorgung";1100;"UmweltVersorgung";"1100_005";"Klaerwerk";"Point";"Spezi";"POI_RVR";"Klaerwerke.shp";"ALIAS";"";1;"OldID_str"
"Krankenhaus.shp";"POI";2000;"Gesundheit";"2000_003";"Krankenhaus";"Point";"OrtNm";"Kreis";"Krankenhaeuser_Kreis_Re.shp";"";"";1;"OldID_str"
"Krankenhaus.shp";"POI";2000;"Gesundheit";"2000_003";"Krankenhaus";"Point";"Str";"Kreis";"Krankenhaeuser_Kreis_Re.shp";"StraØe";"";1;"OldID_str"
"Krankenhaus.shp";"POI";2000;"Gesundheit";"2000_003";"Krankenhaus";"Point";"Hsnr";"Kreis";"Krankenhaeuser_Kreis_Re.shp";"Hausnummer";"";1;"OldID_str"
"Krankenhaus.shp";"POI";2000;"Gesundheit";"2000_003";"Krankenhaus";"Point";"PLZ";"Kreis";"Krankenhaeuser_Kreis_Re.shp";"PLZ";"";1;"OldID_str"
"Krankenhaus.shp";"POI";2000;"Gesundheit";"2000_003";"Krankenhaus";"Point";"OrtNm";"Kreis";"Krankenhaeuser_Kreis_Re.shp";"Ort";"";1;"OldID_str"
"RestaurantCafe.shp";"POI";6000;"UnterhaltungSportNaherholung";"6000_012";"RestaurantCafe";"Point";"nurGeometrie";"Kreis";"Gaststaette_Kreis_Re.shp";"";"";1;"OldID_str"
"RestaurantCafe.shp";"POI";6000;"UnterhaltungSportNaherholung";"6000_012";"RestaurantCafe";"Point";"Str";"Kreis";"Gaststaette_Kreis_Re.shp";"StraØe";"";1;"OldID_str"
"RestaurantCafe.shp";"POI";6000;"UnterhaltungSportNaherholung";"6000_012";"RestaurantCafe";"Point";"Hsnr";"Kreis";"Gaststaette_Kreis_Re.shp";"Hausnummer";"";1;"OldID_str"
"RestaurantCafe.shp";"POI";6000;"UnterhaltungSportNaherholung";"6000_012";"RestaurantCafe";"Point";"PLZ";"Kreis";"Gaststaette_Kreis_Re.shp";"PLZ";"";1;"OldID_str"
"RestaurantCafe.shp";"POI";6000;"UnterhaltungSportNaherholung";"6000_012";"RestaurantCafe";"Point";"OrtNm";"Kreis";"Gaststaette_Kreis_Re.shp";"Ort";"";1;"OldID_str"
"Museum.shp";"POI";6000;"UnterhaltungSportNaherholung";"6000_010";"Museum";"Point";"nurGeometrie";"POI_RVR";"Museen_POI_DB_RVR.shp";"";"";1;"OldID_str"
"Museum.shp";"POI";6000;"UnterhaltungSportNaherholung";"6000_010";"Museum";"Point";"PLZ";"POI_RVR";"Museen_POI_DB_RVR.shp";"ADR_PLZ";"";1;"OldID_str"
"Museum.shp";"POI";6000;"UnterhaltungSportNaherholung";"6000_010";"Museum";"Point";"OrtNm";"POI_RVR";"Museen_POI_DB_RVR.shp";"ADR_ORT";"";1;"OldID_str"
"Museum.shp";"POI";6000;"UnterhaltungSportNaherholung";"6000_010";"Museum";"Point";"Str";"POI_RVR";"Museen_POI_DB_RVR.shp";"ADR_STR";"";1;"OldID_str"
"Museum.shp";"POI";6000;"UnterhaltungSportNaherholung";"6000_010";"Museum";"Point";"Hsnr";"POI_RVR";"Museen_POI_DB_RVR.shp";"ADR_HNR";"";1;"OldID_str"
"Museum.shp";"POI";6000;"UnterhaltungSportNaherholung";"6000_010";"Museum";"Point";"Spezi";"POI_RVR";"Museen_POI_DB_RVR.shp";"ALIAS";"";1;"OldID_str"
"PKWParkplatz.shp";"POI";5000;"Mobilitaet";"5000_004";"PKWParkplatz";"Point";"nurGeometrie";"POI_RVR";"Parkplaetze.shp";"";"";1;"OldID_str"
"PKWParkplatz.shp";"POI";5000;"Mobilitaet";"5000_004";"PKWParkplatz";"Point";"PLZ";"POI_RVR";"Parkplaetze.shp";"ADR_PLZ";"";1;"OldID_str"
"PKWParkplatz.shp";"POI";5000;"Mobilitaet";"5000_004";"PKWParkplatz";"Point";"OrtNm";"POI_RVR";"Parkplaetze.shp";"ADR_ORT";"";1;"OldID_str"
"PKWParkplatz.shp";"POI";5000;"Mobilitaet";"5000_004";"PKWParkplatz";"Point";"Str";"POI_RVR";"Parkplaetze.shp";"ADR_STR";"";1;"OldID_str"
"PKWParkplatz.shp";"POI";5000;"Mobilitaet";"5000_004";"PKWParkplatz";"Point";"Hsnr";"POI_RVR";"Parkplaetze.shp";"ADR_HNR";"";1;"OldID_str"
"PKWParkplatz.shp";"POI";5000;"Mobilitaet";"5000_004";"PKWParkplatz";"Point";"Spezi";"POI_RVR";"Parkplaetze.shp";"ALIAS";"";1;"OldID_str"
"Polizei.shp";"POI";1000;"Grundversorgung";"1000_004";"Polizei";"Point";"nurGeometrie";"POI_RVR";"Polizei_POI_DB_RVR.shp";"";"";1;"OldID_str"
"Polizei.shp";"POI";1000;"Grundversorgung";"1000_004";"Polizei";"Point";"PLZ";"POI_RVR";"Polizei_POI_DB_RVR.shp";"ADR_PLZ";"";1;"OldID_str"
"Polizei.shp";"POI";1000;"Grundversorgung";"1000_004";"Polizei";"Point";"OrtNm";"POI_RVR";"Polizei_POI_DB_RVR.shp";"ADR_ORT";"";1;"OldID_str"
"Polizei.shp";"POI";1000;"Grundversorgung";"1000_004";"Polizei";"Point";"Str";"POI_RVR";"Polizei_POI_DB_RVR.shp";"ADR_STR";"";1;"OldID_str"
"Polizei.shp";"POI";1000;"Grundversorgung";"1000_004";"Polizei";"Point";"Hsnr";"POI_RVR";"Polizei_POI_DB_RVR.shp";"ADR_HNR";"";1;"OldID_str"
"Polizei.shp";"POI";1000;"Grundversorgung";"1000_004";"Polizei";"Point";"Spezi";"POI_RVR";"Polizei_POI_DB_RVR.shp";"ALIAS";"";1;"OldID_str"
"Post.shp";"POI";7000;"EinkaufenDienstleistung";"7000_007";"Post";"Point";"nurGeometrie";"POI_RVR";"Post_POI_DB_RVR.shp";"";"";1;"OldID_str"
"Post.shp";"POI";7000;"EinkaufenDienstleistung";"7000_007";"Post";"Point";"PLZ";"POI_RVR";"Post_POI_DB_RVR.shp";"ADR_PLZ";"";1;"OldID_str"
"Post.shp";"POI";7000;"EinkaufenDienstleistung";"7000_007";"Post";"Point";"OrtNm";"POI_RVR";"Post_POI_DB_RVR.shp";"ADR_ORT";"";1;"OldID_str"
"Post.shp";"POI";7000;"EinkaufenDienstleistung";"7000_007";"Post";"Point";"Str";"POI_RVR";"Post_POI_DB_RVR.shp";"ADR_STR";"";1;"OldID_str"
"Post.shp";"POI";7000;"EinkaufenDienstleistung";"7000_007";"Post";"Point";"Hsnr";"POI_RVR";"Post_POI_DB_RVR.shp";"ADR_HNR";"";1;"OldID_str"
"Post.shp";"POI";7000;"EinkaufenDienstleistung";"7000_007";"Post";"Point";"Spezi";"POI_RVR";"Post_POI_DB_RVR.shp";"ALIAS";"";1;"OldID_str"
"Rathaus.shp";"POI";1000;"Grundversorgung";"1000_005";"Rathaus";"Point";"nurGeometrie";"POI_RVR";"Rathaus_POI_DB_RVR.shp";"";"";1;"OldID_str"
"Rathaus.shp";"POI";1000;"Grundversorgung";"1000_005";"Rathaus";"Point";"PLZ";"POI_RVR";"Rathaus_POI_DB_RVR.shp";"ADR_PLZ";"";1;"OldID_str"
